Ilość epok,animals,grass,avgEnergy,avgAge,avgChildren
54,2.0,94.0,335.0,16.950000762939453,0.0
55,2.0,95.0,382.0,16.950000762939453,0.0
56,2.0,96.0,429.0,16.950000762939453,0.0
57,2.0,98.0,426.0,16.950000762939453,0.0
58,2.0,100.0,423.0,16.950000762939453,0.0
59,2.0,101.0,470.0,16.950000762939453,0.0
60,2.0,103.0,467.0,16.950000762939453,0.0
61,2.0,105.0,464.0,16.950000762939453,0.0
62,2.0,107.0,461.0,16.950000762939453,0.0
63,2.0,108.0,508.0,16.950000762939453,0.0
64,2.0,110.0,505.0,16.950000762939453,0.0
65,2.0,112.0,502.0,16.950000762939453,0.0
66,2.0,113.0,549.0,16.950000762939453,0.0
67,2.0,115.0,546.0,16.950000762939453,0.0
68,2.0,117.0,543.0,16.950000762939453,0.0
69,2.0,119.0,540.0,16.950000762939453,0.0
70,2.0,120.0,537.0,16.950000762939453,0.0
71,2.0,122.0,534.0,16.950000762939453,0.0
72,2.0,124.0,531.0,16.950000762939453,0.0
73,2.0,126.0,528.0,16.950000762939453,0.0
74,2.0,128.0,525.0,16.950000762939453,0.0
75,2.0,129.0,522.0,16.950000762939453,0.0
76,2.0,130.0,519.0,16.950000762939453,0.0
77,2.0,132.0,516.0,16.950000762939453,0.0
78,2.0,133.0,513.0,16.950000762939453,0.0
79,2.0,135.0,510.0,16.950000762939453,0.0
80,2.0,136.0,507.0,16.950000762939453,0.0
81,2.0,136.0,604.0,16.950000762939453,0.0
82,2.0,136.0,651.0,16.950000762939453,0.0
83,2.0,136.0,698.0,16.950000762939453,0.0
84,2.0,137.0,745.0,16.950000762939453,0.0
85,2.0,138.0,742.0,16.950000762939453,0.0
86,2.0,139.0,739.0,16.950000762939453,0.0
87,2.0,141.0,736.0,16.950000762939453,0.0
88,2.0,142.0,783.0,16.950000762939453,0.0
89,2.0,143.0,780.0,16.950000762939453,0.0
90,2.0,144.0,777.0,16.950000762939453,0.0
91,2.0,145.0,774.0,16.950000762939453,0.0
92,2.0,146.0,821.0,16.950000762939453,0.0
93,2.0,147.0,818.0,16.950000762939453,0.0
94,2.0,148.0,815.0,16.950000762939453,0.0
95,2.0,150.0,812.0,16.950000762939453,0.0
96,2.0,150.0,859.0,16.950000762939453,0.0
97,2.0,151.0,856.0,16.950000762939453,0.0
98,2.0,151.0,903.0,16.950000762939453,0.0
99,2.0,152.0,900.0,16.950000762939453,0.0
100,2.0,153.0,897.0,16.950000762939453,0.0
101,2.0,154.0,894.0,16.950000762939453,0.0
102,2.0,155.0,891.0,16.950000762939453,0.0
103,2.0,157.0,888.0,16.950000762939453,0.0
104,2.0,158.0,885.0,16.950000762939453,0.0
105,2.0,159.0,882.0,16.950000762939453,0.0
106,2.0,160.0,879.0,16.950000762939453,0.0
107,2.0,160.0,926.0,16.950000762939453,0.0
108,2.0,161.0,923.0,16.950000762939453,0.0
109,2.0,162.0,920.0,16.950000762939453,0.0
110,2.0,163.0,917.0,16.950000762939453,0.0
111,2.0,162.0,964.0,16.950000762939453,0.0
112,2.0,162.0,961.0,16.950000762939453,0.0
113,2.0,163.0,958.0,16.950000762939453,0.0
114,2.0,164.0,955.0,16.950000762939453,0.0
115,2.0,165.0,952.0,16.950000762939453,0.0
116,2.0,166.0,949.0,16.950000762939453,0.0
117,2.0,166.0,996.0,16.950000762939453,0.0
118,2.0,167.0,993.0,16.950000762939453,0.0
119,2.0,168.0,990.0,16.950000762939453,0.0
120,2.0,169.0,1037.0,16.950000762939453,0.0
121,2.0,170.0,1034.0,16.950000762939453,0.0
122,2.0,171.0,1031.0,16.950000762939453,0.0
123,2.0,171.0,1078.0,16.950000762939453,0.0
124,2.0,172.0,1075.0,16.950000762939453,0.0
125,2.0,173.0,1122.0,16.950000762939453,0.0
126,2.0,174.0,1169.0,16.950000762939453,0.0
127,2.0,176.0,1166.0,16.950000762939453,0.0
128,2.0,177.0,1163.0,16.950000762939453,0.0
129,2.0,178.0,1160.0,16.950000762939453,0.0
130,2.0,179.0,1157.0,16.950000762939453,0.0
131,2.0,180.0,1154.0,16.950000762939453,0.0
132,2.0,181.0,1151.0,16.950000762939453,0.0
133,2.0,181.0,1198.0,16.950000762939453,0.0
134,2.0,181.0,1245.0,16.950000762939453,0.0
135,2.0,180.0,1342.0,16.950000762939453,0.0
136,2.0,182.0,1339.0,16.950000762939453,0.0
137,2.0,183.0,1336.0,16.950000762939453,0.0
138,2.0,184.0,1333.0,16.950000762939453,0.0
139,2.0,185.0,1330.0,16.950000762939453,0.0
140,2.0,186.0,1327.0,16.950000762939453,0.0
141,2.0,186.0,1374.0,16.950000762939453,0.0
142,2.0,187.0,1371.0,16.950000762939453,0.0
143,2.0,187.0,1418.0,16.950000762939453,0.0
144,2.0,188.0,1415.0,16.950000762939453,0.0
145,2.0,188.0,1462.0,16.950000762939453,0.0
146,2.0,188.0,1509.0,16.950000762939453,0.0
147,2.0,190.0,1506.0,16.950000762939453,0.0
148,2.0,191.0,1503.0,16.950000762939453,0.0
149,2.0,191.0,1550.0,16.950000762939453,0.0
150,2.0,191.0,1597.0,16.950000762939453,0.0
151,2.0,190.0,1694.0,16.950000762939453,0.0
152,2.0,191.0,1691.0,16.950000762939453,0.0
153,2.0,193.0,1688.0,16.950000762939453,0.0
154,2.0,195.0,1685.0,16.950000762939453,0.0
155,2.0,197.0,1682.0,16.950000762939453,0.0
156,2.0,197.0,1729.0,16.950000762939453,0.0
157,2.0,198.0,1726.0,16.950000762939453,0.0
158,2.0,199.0,1723.0,16.950000762939453,0.0
159,2.0,200.0,1720.0,16.950000762939453,0.0
160,2.0,201.0,1717.0,16.950000762939453,0.0
161,2.0,202.0,1714.0,16.950000762939453,0.0
162,2.0,203.0,1711.0,16.950000762939453,0.0
163,2.0,203.0,1758.0,16.950000762939453,0.0
164,2.0,204.0,1755.0,16.950000762939453,0.0
165,2.0,206.0,1752.0,16.950000762939453,0.0
166,2.0,207.0,1749.0,16.950000762939453,0.0
167,2.0,207.0,1796.0,16.950000762939453,0.0
168,2.0,207.0,1843.0,16.950000762939453,0.0
169,2.0,208.0,1840.0,16.950000762939453,0.0
170,2.0,209.0,1837.0,16.950000762939453,0.0
171,2.0,209.0,1884.0,16.950000762939453,0.0
172,2.0,209.0,1881.0,16.950000762939453,0.0
173,2.0,210.0,1878.0,16.950000762939453,0.0
174,2.0,211.0,1875.0,16.950000762939453,0.0
175,2.0,211.0,1872.0,16.950000762939453,0.0
176,2.0,212.0,1869.0,16.950000762939453,0.0
177,2.0,213.0,1866.0,16.950000762939453,0.0
178,2.0,213.0,1913.0,16.950000762939453,0.0
179,2.0,213.0,1960.0,16.950000762939453,0.0
180,2.0,214.0,1957.0,16.950000762939453,0.0
181,2.0,215.0,1954.0,16.950000762939453,0.0
182,2.0,216.0,1951.0,16.950000762939453,0.0
183,2.0,216.0,1948.0,16.950000762939453,0.0
184,2.0,217.0,1945.0,16.950000762939453,0.0
185,2.0,217.0,1992.0,16.950000762939453,0.0
186,2.0,218.0,1989.0,16.950000762939453,0.0
187,2.0,219.0,1986.0,16.950000762939453,0.0
188,2.0,220.0,1983.0,16.950000762939453,0.0
189,2.0,221.0,1980.0,16.950000762939453,0.0
190,2.0,221.0,2027.0,16.950000762939453,0.0
191,2.0,222.0,2074.0,16.950000762939453,0.0
192,2.0,222.0,2071.0,16.950000762939453,0.0
193,2.0,222.0,2068.0,16.950000762939453,0.0
194,2.0,222.0,2065.0,16.950000762939453,0.0
195,2.0,221.0,2112.0,16.950000762939453,0.0
196,2.0,221.0,2159.0,16.950000762939453,0.0
197,2.0,221.0,2206.0,16.950000762939453,0.0
198,2.0,221.0,2203.0,16.950000762939453,0.0
199,2.0,221.0,2200.0,16.950000762939453,0.0
200,2.0,222.0,2197.0,16.950000762939453,0.0
201,2.0,223.0,2194.0,16.950000762939453,0.0
202,2.0,223.0,2191.0,16.950000762939453,0.0
203,2.0,223.0,2188.0,16.950000762939453,0.0
204,2.0,223.0,2235.0,16.950000762939453,0.0
205,2.0,222.0,2282.0,16.950000762939453,0.0
206,2.0,222.0,2279.0,16.950000762939453,0.0
207,2.0,222.0,2276.0,16.950000762939453,0.0
208,2.0,221.0,2323.0,16.950000762939453,0.0
209,2.0,222.0,2320.0,16.950000762939453,0.0
210,2.0,223.0,2317.0,16.950000762939453,0.0
211,2.0,223.0,2314.0,16.950000762939453,0.0
212,2.0,223.0,2311.0,16.950000762939453,0.0
213,2.0,223.0,2308.0,16.950000762939453,0.0
214,2.0,223.0,2305.0,16.950000762939453,0.0
215,2.0,223.0,2302.0,16.950000762939453,0.0
216,2.0,223.0,2299.0,16.950000762939453,0.0
217,2.0,223.0,2346.0,16.950000762939453,0.0
218,2.0,223.0,2343.0,16.950000762939453,0.0
219,2.0,222.0,2390.0,16.950000762939453,0.0
220,2.0,223.0,2387.0,16.950000762939453,0.0
221,2.0,223.0,2384.0,16.950000762939453,0.0
222,2.0,223.0,2381.0,16.950000762939453,0.0
223,2.0,223.0,2428.0,16.950000762939453,0.0
224,2.0,223.0,2425.0,16.950000762939453,0.0
225,2.0,223.0,2422.0,16.950000762939453,0.0
226,2.0,223.0,2419.0,16.950000762939453,0.0
227,2.0,223.0,2416.0,16.950000762939453,0.0
228,2.0,223.0,2413.0,16.950000762939453,0.0
229,2.0,223.0,2460.0,16.950000762939453,0.0
230,2.0,223.0,2457.0,16.950000762939453,0.0
231,2.0,223.0,2504.0,16.950000762939453,0.0
232,2.0,223.0,2501.0,16.950000762939453,0.0
233,2.0,223.0,2498.0,16.950000762939453,0.0
234,2.0,223.0,2545.0,16.950000762939453,0.0
235,2.0,221.0,2642.0,16.950000762939453,0.0
236,2.0,222.0,2639.0,16.950000762939453,0.0
237,2.0,221.0,2686.0,16.950000762939453,0.0
238,2.0,220.0,2733.0,16.950000762939453,0.0
239,2.0,221.0,2730.0,16.950000762939453,0.0
240,2.0,220.0,2827.0,16.950000762939453,0.0
241,2.0,221.0,2824.0,16.950000762939453,0.0
242,2.0,221.0,2821.0,16.950000762939453,0.0
243,2.0,222.0,2818.0,16.950000762939453,0.0
244,2.0,223.0,2815.0,16.950000762939453,0.0
245,2.0,222.0,2862.0,16.950000762939453,0.0
246,2.0,223.0,2859.0,16.950000762939453,0.0
247,2.0,222.0,2906.0,16.950000762939453,0.0
248,2.0,223.0,2903.0,16.950000762939453,0.0
249,2.0,223.0,2900.0,16.950000762939453,0.0
250,2.0,222.0,2947.0,16.950000762939453,0.0
251,2.0,222.0,2944.0,16.950000762939453,0.0
252,2.0,221.0,2991.0,16.950000762939453,0.0
253,2.0,221.0,3038.0,16.950000762939453,0.0
254,2.0,221.0,3035.0,16.950000762939453,0.0
255,2.0,221.0,3082.0,16.950000762939453,0.0
256,2.0,221.0,3129.0,16.950000762939453,0.0
257,2.0,222.0,3126.0,16.950000762939453,0.0
258,2.0,222.0,3173.0,16.950000762939453,0.0
259,2.0,222.0,3170.0,16.950000762939453,0.0
260,2.0,223.0,3167.0,16.950000762939453,0.0
261,2.0,223.0,3164.0,16.950000762939453,0.0
262,2.0,222.0,3211.0,16.950000762939453,0.0
263,2.0,222.0,3208.0,16.950000762939453,0.0
264,2.0,222.0,3205.0,16.950000762939453,0.0
265,2.0,222.0,3202.0,16.950000762939453,0.0
266,2.0,223.0,3199.0,16.950000762939453,0.0
267,2.0,223.0,3196.0,16.950000762939453,0.0
268,2.0,223.0,3193.0,16.950000762939453,0.0
269,2.0,223.0,3190.0,16.950000762939453,0.0
270,2.0,223.0,3187.0,16.950000762939453,0.0
271,2.0,223.0,3184.0,16.950000762939453,0.0
Average,3.2463235294117645,159.91544117647058,1395.3844649886469,15.955321844886331,0.007000679059502589
